name,bbox,score,order_pre,order_final
ava_obj_0_799457.jpg,"[56, 0, 622, 566]",3,1,2
ava_obj_0_799457.jpg,"[268, 114, 720, 566]",0,0,0
ava_obj_0_799457.jpg,"[0, 56, 452, 508]",0,0,0
ava_obj_0_799457.jpg,"[224, 224, 563, 563]",1,2,0
ava_obj_0_799457.jpg,"[56, 0, 395, 339]",0,0,0
ava_obj_0_799457.jpg,"[151, 28, 583, 460]",0,0,0
ava_obj_0_799457.jpg,"[0, 0, 720, 540]",4,1,1
ava_obj_0_799457.jpg,"[144, 134, 720, 566]",2,2,3
ava_obj_0_799457.jpg,"[224, 224, 656, 548]",0,0,0
ava_obj_0_799457.jpg,"[0, 0, 432, 324]",0,0,0
ava_obj_0_799457.jpg,"[180, 157, 612, 481]",0,0,0
ava_obj_0_799457.jpg,"[172, 73, 604, 397]",0,0,0
ava_obj_0_799457.jpg,"[56, 0, 480, 566]",1,1,0
ava_obj_0_799457.jpg,"[168, 0, 592, 566]",1,2,0
ava_obj_0_799457.jpg,"[0, 114, 339, 566]",0,0,0
ava_obj_0_799457.jpg,"[280, 112, 619, 564]",0,0,0
ava_obj_0_799457.jpg,"[296, 0, 720, 566]",0,0,0
ava_obj_0_799457.jpg,"[17, 16, 405, 533]",0,0,0
ava_obj_0_799457.jpg,"[0, 112, 720, 517]",1,1,0
ava_obj_0_799457.jpg,"[144, 242, 720, 566]",1,2,0
ava_obj_0_799457.jpg,"[112, 0, 688, 324]",0,0,0
ava_obj_0_799457.jpg,"[56, 56, 488, 299]",0,0,0
ava_obj_0_799457.jpg,"[280, 168, 712, 411]",0,0,0
ava_obj_0_799457.jpg,"[188, 248, 620, 491]",0,0,0
ava_obj_0_679244.jpg,"[0, 0, 304, 304]",0,0,0
ava_obj_0_679244.jpg,"[180, 122, 362, 304]",0,0,0
ava_obj_0_679244.jpg,"[180, 0, 484, 304]",0,0,0
ava_obj_0_679244.jpg,"[120, 61, 363, 304]",0,0,0
ava_obj_0_679244.jpg,"[270, 0, 574, 304]",1,1,0
ava_obj_0_679244.jpg,"[352, 12, 631, 291]",1,2,0
ava_obj_0_679244.jpg,"[0, 60, 324, 303]",0,0,0
ava_obj_0_679244.jpg,"[90, 0, 495, 304]",0,0,0
ava_obj_0_679244.jpg,"[270, 61, 594, 304]",1,1,0
ava_obj_0_679244.jpg,"[120, 122, 363, 304]",0,0,0
ava_obj_0_679244.jpg,"[21, 4, 405, 292]",0,0,0
ava_obj_0_679244.jpg,"[192, 0, 576, 288]",2,2,3
ava_obj_0_679244.jpg,"[180, 120, 316, 302]",0,0,0
ava_obj_0_679244.jpg,"[0, 0, 228, 304]",0,0,0
ava_obj_0_679244.jpg,"[180, 60, 362, 303]",0,0,0
ava_obj_0_679244.jpg,"[0, 120, 136, 302]",0,0,0
ava_obj_0_679244.jpg,"[390, 0, 618, 304]",1,1,0
ava_obj_0_679244.jpg,"[208, 1, 434, 302]",1,2,0
ava_obj_0_679244.jpg,"[0, 0, 540, 304]",4,1,1
ava_obj_0_679244.jpg,"[0, 122, 324, 304]",0,0,0
ava_obj_0_679244.jpg,"[180, 122, 504, 304]",0,0,0
ava_obj_0_679244.jpg,"[316, 122, 640, 304]",0,0,0
ava_obj_0_679244.jpg,"[180, 61, 612, 304]",3,3,2
ava_obj_0_679244.jpg,"[136, 16, 520, 232]",0,0,0
ava_obj_0_797770.jpg,"[0, 74, 374, 448]",0,0,0
ava_obj_0_797770.jpg,"[0, 185, 374, 559]",2,2,3
ava_obj_0_797770.jpg,"[74, 222, 298, 446]",0,0,0
ava_obj_0_797770.jpg,"[34, 327, 333, 626]",1,1,0
ava_obj_0_797770.jpg,"[67, 118, 328, 379]",0,0,0
ava_obj_0_797770.jpg,"[44, 409, 268, 633]",0,0,0
ava_obj_0_797770.jpg,"[0, 148, 374, 428]",0,0,0
ava_obj_0_797770.jpg,"[0, 222, 374, 502]",1,1,0
ava_obj_0_797770.jpg,"[37, 111, 336, 335]",0,0,0
ava_obj_0_797770.jpg,"[74, 296, 373, 520]",1,2,0
ava_obj_0_797770.jpg,"[107, 263, 331, 431]",0,0,0
ava_obj_0_797770.jpg,"[27, 311, 251, 479]",0,0,0
ava_obj_0_797770.jpg,"[0, 37, 374, 535]",4,1,1
ava_obj_0_797770.jpg,"[37, 148, 261, 447]",0,0,0
ava_obj_0_797770.jpg,"[111, 222, 335, 521]",0,0,0
ava_obj_0_797770.jpg,"[0, 185, 299, 583]",3,2,2
ava_obj_0_797770.jpg,"[120, 18, 344, 316]",0,0,0
ava_obj_0_797770.jpg,"[59, 19, 283, 317]",0,0,0
ava_obj_0_797770.jpg,"[0, 222, 374, 432]",0,0,0
ava_obj_0_797770.jpg,"[0, 148, 374, 358]",0,0,0
ava_obj_0_797770.jpg,"[0, 296, 374, 506]",1,2,0
ava_obj_0_797770.jpg,"[0, 407, 374, 617]",1,1,0
ava_obj_0_797770.jpg,"[42, 486, 303, 632]",0,0,0
ava_obj_0_797770.jpg,"[64, 65, 325, 211]",0,0,0
ava_obj_0_736391.jpg,"[0, 210, 428, 638]",4,1,1
ava_obj_0_736391.jpg,"[126, 384, 382, 640]",0,0,0
ava_obj_0_736391.jpg,"[86, 168, 428, 510]",2,2,3
ava_obj_0_736391.jpg,"[126, 294, 382, 550]",0,0,0
ava_obj_0_736391.jpg,"[41, 27, 383, 369]",0,0,0
ava_obj_0_736391.jpg,"[24, 372, 280, 628]",0,0,0
ava_obj_0_736391.jpg,"[0, 319, 428, 640]",1,1,0
ava_obj_0_736391.jpg,"[126, 448, 382, 640]",0,0,0
ava_obj_0_736391.jpg,"[126, 336, 382, 528]",0,0,0
ava_obj_0_736391.jpg,"[166, 256, 422, 448]",0,0,0
ava_obj_0_736391.jpg,"[75, 91, 331, 283]",0,0,0
ava_obj_0_736391.jpg,"[33, 211, 375, 467]",1,2,0
