name,bbox,score,order_pre,order_final
ava_obj_1_893067.jpg,"[159, 107, 584, 532]",0,0,0
ava_obj_1_893067.jpg,"[212, 106, 531, 425]",0,0,0
ava_obj_1_893067.jpg,"[159, 53, 478, 372]",1,2,0
ava_obj_1_893067.jpg,"[238, 27, 712, 501]",0,0,0
ava_obj_1_893067.jpg,"[31, 21, 505, 495]",4,1,1
ava_obj_1_893067.jpg,"[140, 2, 614, 476]",0,0,0
ava_obj_1_893067.jpg,"[106, 107, 673, 532]",0,0,0
ava_obj_1_893067.jpg,"[159, 106, 584, 425]",0,0,0
ava_obj_1_893067.jpg,"[0, 0, 567, 425]",3,1,2
ava_obj_1_893067.jpg,"[106, 53, 531, 372]",0,0,0
ava_obj_1_893067.jpg,"[0, 0, 425, 319]",1,2,0
ava_obj_1_893067.jpg,"[184, 39, 737, 453]",0,0,0
ava_obj_1_893067.jpg,"[212, 106, 531, 531]",0,0,0
ava_obj_1_893067.jpg,"[212, 53, 451, 372]",0,0,0
ava_obj_1_893067.jpg,"[265, 0, 664, 532]",0,0,0
ava_obj_1_893067.jpg,"[159, 0, 478, 425]",1,2,0
ava_obj_1_893067.jpg,"[21, 1, 404, 511]",1,1,0
ava_obj_1_893067.jpg,"[367, 13, 750, 523]",0,0,0
ava_obj_1_893067.jpg,"[0, 88, 790, 532]",0,0,0
ava_obj_1_893067.jpg,"[159, 106, 633, 372]",0,0,0
ava_obj_1_893067.jpg,"[106, 53, 738, 408]",1,2,0
ava_obj_1_893067.jpg,"[0, 0, 632, 355]",2,1,3
ava_obj_1_893067.jpg,"[257, 173, 731, 439]",0,0,0
ava_obj_1_893067.jpg,"[23, 167, 576, 478]",0,0,0
ava_obj_2_559561.jpg,"[112, 0, 565, 453]",3,1,2
ava_obj_2_559561.jpg,"[114, 112, 567, 565]",0,0,0
ava_obj_2_559561.jpg,"[0, 112, 453, 565]",0,0,0
ava_obj_2_559561.jpg,"[56, 299, 396, 639]",0,0,0
ava_obj_2_559561.jpg,"[112, 0, 452, 340]",1,2,0
ava_obj_2_559561.jpg,"[23, 41, 419, 437]",0,0,0
ava_obj_2_559561.jpg,"[0, 0, 567, 425]",1,1,0
ava_obj_2_559561.jpg,"[0, 112, 567, 537]",1,2,0
ava_obj_2_559561.jpg,"[56, 384, 396, 639]",0,0,0
ava_obj_2_559561.jpg,"[114, 224, 567, 564]",0,0,0
ava_obj_2_559561.jpg,"[124, 167, 464, 422]",0,0,0
ava_obj_2_559561.jpg,"[192, 205, 532, 460]",0,0,0
ava_obj_2_559561.jpg,"[88, 0, 567, 639]",4,1,1
ava_obj_2_559561.jpg,"[56, 0, 439, 511]",2,2,3
ava_obj_2_559561.jpg,"[112, 0, 399, 383]",0,0,0
ava_obj_2_559561.jpg,"[124, 173, 464, 626]",0,0,0
ava_obj_2_559561.jpg,"[213, 169, 553, 622]",0,0,0
ava_obj_2_559561.jpg,"[226, 46, 566, 499]",0,0,0
ava_obj_2_559561.jpg,"[0, 0, 567, 318]",1,2,0
ava_obj_2_559561.jpg,"[0, 112, 567, 430]",0,0,0
ava_obj_2_559561.jpg,"[0, 224, 567, 542]",0,0,0
ava_obj_2_559561.jpg,"[0, 321, 567, 639]",0,0,0
ava_obj_2_559561.jpg,"[139, 60, 535, 282]",1,1,0
ava_obj_2_559561.jpg,"[146, 147, 486, 338]",0,0,0
ava_obj_1_854960.jpg,"[0, 0, 533, 533]",1,1,0
ava_obj_1_854960.jpg,"[106, 159, 425, 478]",0,0,0
ava_obj_1_854960.jpg,"[159, 53, 585, 479]",0,0,0
ava_obj_1_854960.jpg,"[279, 12, 759, 492]",0,0,0
ava_obj_1_854960.jpg,"[199, 46, 679, 526]",0,0,0
