name,bbox,score,order_pre,order_final
ava_obj_0_5123.jpg,"[0, 0, 480, 480]",0,0,0
ava_obj_0_5123.jpg,"[48, 144, 432, 528]",2,3,3
ava_obj_0_5123.jpg,"[144, 144, 432, 432]",1,1,0
ava_obj_0_5123.jpg,"[180, 226, 468, 514]",1,2,0
ava_obj_0_5123.jpg,"[110, 281, 446, 617]",0,0,0
ava_obj_0_5123.jpg,"[76, 32, 364, 320]",0,0,0
ava_obj_0_5123.jpg,"[0, 0, 480, 360]",0,0,0
ava_obj_0_5123.jpg,"[0, 144, 480, 504]",1,1,0
ava_obj_0_5123.jpg,"[96, 96, 480, 384]",0,0,0
ava_obj_0_5123.jpg,"[144, 144, 432, 359]",0,0,0
ava_obj_0_5123.jpg,"[122, 353, 458, 605]",0,0,0
ava_obj_0_5123.jpg,"[118, 228, 454, 480]",1,2,0
ava_obj_0_5123.jpg,"[0, 0, 384, 512]",3,2,2
ava_obj_0_5123.jpg,"[48, 128, 432, 640]",4,3,1
ava_obj_0_5123.jpg,"[96, 0, 384, 384]",0,0,0
ava_obj_0_5123.jpg,"[96, 144, 384, 528]",1,1,0
ava_obj_0_5123.jpg,"[47, 183, 335, 567]",0,0,0
ava_obj_0_5123.jpg,"[138, 19, 474, 467]",0,0,0
ava_obj_0_5123.jpg,"[0, 144, 480, 414]",1,2,0
ava_obj_0_5123.jpg,"[0, 0, 480, 270]",0,0,0
ava_obj_0_5123.jpg,"[96, 96, 480, 312]",0,0,0
ava_obj_0_5123.jpg,"[0, 240, 480, 510]",1,1,0
ava_obj_0_5123.jpg,"[175, 469, 463, 631]",0,0,0
ava_obj_0_5123.jpg,"[162, 200, 450, 362]",0,0,0
ava_obj_0_529724.jpg,"[0, 0, 461, 461]",2,3,3
ava_obj_0_529724.jpg,"[138, 0, 506, 368]",0,0,0
ava_obj_0_529724.jpg,"[179, 0, 640, 461]",0,0,0
ava_obj_0_529724.jpg,"[0, 46, 276, 322]",1,2,0
ava_obj_0_529724.jpg,"[46, 0, 322, 276]",1,1,0
ava_obj_0_529724.jpg,"[102, 60, 486, 444]",0,0,0
ava_obj_0_529724.jpg,"[0, 0, 491, 368]",3,1,2
ava_obj_0_529724.jpg,"[46, 0, 414, 276]",1,3,0
ava_obj_0_529724.jpg,"[138, 46, 629, 414]",0,0,0
