name,bbox,score,order_pre,order_final
coco_obj_1_COCO_train2014_000000072708.jpg,"[84, 0, 512, 428]",3,2,2
coco_obj_1_COCO_train2014_000000072708.jpg,"[42, 86, 384, 428]",1,1,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[168, 84, 424, 340]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[192, 19, 576, 403]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[38, 2, 422, 386]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[251, 35, 635, 419]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[0, 0, 570, 428]",1,2,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[84, 84, 426, 340]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[194, 1, 578, 289]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[181, 74, 565, 362]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[1, 125, 385, 413]",4,1,1
coco_obj_1_COCO_train2014_000000072708.jpg,"[233, 119, 617, 407]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[84, 0, 405, 428]",2,2,3
coco_obj_1_COCO_train2014_000000072708.jpg,"[168, 0, 489, 428]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[168, 84, 360, 340]",1,1,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[210, 42, 402, 298]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[292, 8, 603, 422]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[14, 13, 325, 427]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[0, 0, 640, 360]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[0, 84, 512, 372]",1,1,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[42, 126, 426, 342]",1,2,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[126, 84, 510, 300]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[107, 201, 491, 417]",0,0,0
coco_obj_1_COCO_train2014_000000072708.jpg,"[1, 73, 385, 289]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 74, 300, 374]",1,2,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[125, 0, 500, 375]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[275, 0, 500, 225]",4,1,1
coco_obj_2_COCO_train2014_000000345880.jpg,"[74, 37, 299, 262]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[73, 11, 373, 311]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[110, 55, 410, 355]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 0, 500, 375]",3,1,2
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 37, 300, 262]",1,2,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 150, 300, 375]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[200, 0, 500, 225]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[128, 116, 428, 341]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[48, 121, 348, 346]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 0, 281, 375]",1,1,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[219, 0, 500, 375]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[74, 74, 299, 374]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[148, 0, 429, 375]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[88, 5, 358, 365]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[50, 14, 320, 374]",2,2,3
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 0, 500, 281]",1,1,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 74, 300, 242]",1,2,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[0, 94, 500, 375]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[200, 37, 500, 205]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[158, 151, 458, 319]",0,0,0
coco_obj_2_COCO_train2014_000000345880.jpg,"[19, 76, 419, 301]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[256, 96, 640, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[0, 0, 480, 480]",3,1,2
coco_obj_0_COCO_train2014_000000416281.jpg,"[240, 192, 528, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[336, 192, 624, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[183, 7, 567, 391]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[116, 92, 500, 476]",1,2,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[256, 192, 640, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[0, 0, 640, 480]",4,1,1
coco_obj_0_COCO_train2014_000000416281.jpg,"[192, 144, 576, 432]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[0, 0, 384, 288]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[0, 144, 384, 432]",1,2,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[220, 35, 604, 323]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[0, 0, 360, 480]",1,1,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[280, 0, 640, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[288, 192, 503, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[240, 96, 528, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[159, 7, 504, 467]",1,2,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[89, 14, 434, 474]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[256, 264, 640, 480]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[128, 192, 640, 480]",1,2,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[256, 192, 640, 408]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[0, 144, 512, 432]",2,1,3
coco_obj_0_COCO_train2014_000000416281.jpg,"[0, 0, 640, 360]",0,0,0
coco_obj_0_COCO_train2014_000000416281.jpg,"[101, 34, 485, 250]",0,0,0
coco_obj_0_COCO_train2014_000000003899.jpg,"[42, 0, 468, 426]",0,0,0
coco_obj_0_COCO_train2014_000000003899.jpg,"[0, 84, 340, 424]",0,0,0
coco_obj_0_COCO_train2014_000000003899.jpg,"[300, 86, 640, 426]",1,1,0
